time_bin,dc1100_simple,dc1100_fit,dc1700_simple,airvisual_pm25
2019-12-18 05:30:00,77.75,100.6,87.39,61.3
2019-12-18 05:45:00,77.0,99.9,84.515,59.5
2019-12-18 06:00:00,77.74,100.6,85.36,59.5
2019-12-18 06:15:00,75.93,99.0,82.88,60.4
2019-12-18 06:30:00,76.14,99.2,83.34,55.0
2019-12-18 06:45:00,79.14,101.7,87.9,64.9
2019-12-18 07:00:00,78.84,101.5,89.15,65.8
2019-12-18 07:15:00,90.04,110.5,102.05,68.4
2019-12-18 07:30:00,99.315,117.35,114.24,70.2
2019-12-18 07:45:00,94.91499999999999,114.15,109.43,69.3
2019-12-18 08:00:00,81.77,103.9,94.96,65.8
2019-12-18 08:15:00,82.44,104.5,95.98,64.9
2019-12-18 08:30:00,76.42,99.4,89.785,66.7
2019-12-18 08:45:00,76.27,99.3,88.77,72.9
2019-12-18 09:00:00,72.34,95.9,85.65,67.6
2019-12-18 09:15:00,74.50999999999999,97.8,88.87,74.7
2019-12-18 09:30:00,76.24,99.3,92.995,77.4
2019-12-18 09:45:00,65.59,89.8,78.25,64.0
2019-12-18 10:00:00,60.69,85.1,70.255,64.0
2019-12-18 10:15:00,55.705,80.1,62.33,58.6
2019-12-18 10:30:00,53.99,78.4,58.16,51.0
2019-12-18 10:45:00,53.9,78.3,58.675,45.0
2019-12-18 11:00:00,52.96,77.3,59.155,46.0
2019-12-18 11:15:00,51.36,75.7,56.504999999999995,48.0
2019-12-18 11:30:00,39.81,63.0,41.15,33.0
2019-12-18 11:45:00,43.3,66.9,48.89,39.0
2019-12-18 12:00:00,45.375,69.2,49.22,35.0
2019-12-18 12:15:00,35.76,58.3,41.3,31.0
2019-12-18 12:30:00,31.17,52.7,36.35,22.0
2019-12-18 12:45:00,23.625,43.150000000000006,26.69,30.0
2019-12-18 13:00:00,30.555,51.95,33.72,32.0
2019-12-18 13:15:00,28.9,49.9,32.34,25.0
2019-12-18 13:30:00,20.75,39.4,23.2,22.0
2019-12-18 13:45:00,20.88,39.6,23.58,29.0
2019-12-18 14:00:00,25.845,46.0,28.54,26.0
2019-12-18 14:15:00,20.835,39.5,21.88,19.0
2019-12-18 14:30:00,20.23,38.7,28.015,19.0
2019-12-18 14:45:00,28.11,48.9,31.5,35.0
2019-12-18 15:00:00,28.525,49.400000000000006,31.14,35.0
2019-12-18 15:15:00,28.945,49.95,31.65,30.0
2019-12-18 15:30:00,23.58,43.1,25.77,28.0
2019-12-18 15:45:00,24.18,43.9,25.96,26.0
2019-12-18 16:00:00,26.72,47.2,30.2,28.0
2019-12-18 16:15:00,29.79,51.0,33.46,32.0
2019-12-18 16:30:00,28.445,49.3,31.61,32.0
2019-12-18 16:45:00,30.83,52.3,33.43,32.0
2019-12-18 17:00:00,32.18000000000001,53.95,36.08,34.0
2019-12-18 17:15:00,38.82,61.8,42.87,36.0
2019-12-18 17:30:00,38.97,62.0,44.31,40.0
2019-12-18 17:45:00,45.25,69.1,51.285,46.0
2019-12-18 18:00:00,55.01,79.4,57.52,74.7
2019-12-18 18:15:00,58.325,82.75,59.9,66.7
2019-12-18 18:30:00,58.1,82.5,60.98,53.0
2019-12-18 18:45:00,58.22,82.7,61.23,55.9
2019-12-18 19:00:00,59.22,83.6,62.55,60.4
2019-12-18 19:15:00,57.29,81.7,61.91,58.6
2019-12-18 19:30:00,55.6,80.0,61.16,53.0
2019-12-18 19:45:00,54.03,78.4,60.49,48.0
2019-12-18 20:00:00,51.525000000000006,75.85,57.43,45.0
2019-12-18 20:15:00,55.03,79.4,61.0,53.0
2019-12-18 20:30:00,57.95,82.35,63.650000000000006,48.0
2019-12-18 20:45:00,57.19,81.6,62.18,47.0
2019-12-18 21:00:00,57.510000000000005,81.95,62.28,56.8
2019-12-18 21:15:00,57.01,81.4,61.28,50.0
2019-12-18 21:30:00,57.83,82.3,61.81,60.4
2019-12-18 21:45:00,55.65,80.1,59.655,53.0
2019-12-18 22:00:00,54.735,79.15,58.9,46.0
2019-12-18 22:15:00,54.725,79.15,58.82,47.0
2019-12-18 22:30:00,52.15,76.5,56.84,39.0
2019-12-18 22:45:00,54.37,78.8,59.72,42.0
2019-12-18 23:00:00,56.62,81.1,61.53,43.0
2019-12-18 23:15:00,58.78,83.2,63.045,48.0
2019-12-18 23:30:00,59.81,84.2,63.894999999999996,49.0
2019-12-18 23:45:00,65.61,89.8,70.3,60.4
2019-12-19 00:00:00,62.81,87.1,67.36,50.0
2019-12-19 00:15:00,60.995,85.4,65.17,58.6
2019-12-19 00:30:00,64.29,88.5,71.18,62.2
2019-12-19 00:45:00,72.97,96.4,82.505,60.4
2019-12-19 01:00:00,71.57,95.2,79.76,59.5
2019-12-19 01:15:00,63.345,87.6,65.73,54.0
2019-12-19 01:30:00,65.86,90.0,68.82499999999999,59.5
2019-12-19 01:45:00,66.55,90.6,67.89,49.0
2019-12-19 02:00:00,67.655,91.7,72.0,40.0
2019-12-19 02:15:00,67.9,91.9,69.76,55.0
2019-12-19 02:30:00,63.47,87.75,61.04,53.0
2019-12-19 02:45:00,70.215,94.0,73.51,62.2
2019-12-19 03:00:00,69.265,93.15,74.66,52.0
2019-12-19 03:15:00,62.18,86.55,63.065,48.0
2019-12-19 03:30:00,63.37,87.7,63.17,50.0
2019-12-19 03:45:00,64.11500000000001,88.4,68.735,50.0
2019-12-19 04:00:00,69.13,93.0,74.69,55.9
2019-12-19 04:15:00,72.005,95.6,79.59,58.6
2019-12-19 04:30:00,75.465,98.6,82.25,64.0
2019-12-19 04:45:00,76.11,99.2,82.99,59.5
2019-12-19 05:00:00,72.94,96.4,79.91,50.0
2019-12-19 05:15:00,72.03,95.6,77.29,51.0
2019-12-19 05:30:00,71.56,95.19999999999999,76.82,50.0
2019-12-19 05:45:00,73.78,97.2,78.35,55.9
2019-12-19 06:00:00,81.3,103.5,91.85,59.5
2019-12-19 06:15:00,79.34,101.9,89.58000000000001,64.0
2019-12-19 06:30:00,123.98,133.2,145.68,98.9
2019-12-19 06:45:00,105.25,121.5,111.09,78.3
2019-12-19 07:00:00,84.07,105.8,96.83,72.9
2019-12-19 07:15:00,72.55,96.1,83.64,67.6
2019-12-19 07:30:00,70.19,94.0,79.61,61.3
2019-12-19 07:45:00,64.83500000000001,89.05,71.25,47.0
2019-12-19 08:00:00,58.84,83.3,65.11,41.0
2019-12-19 08:15:00,59.76,84.2,64.585,47.0
2019-12-19 08:30:00,56.21,80.6,62.805,34.0
2019-12-19 08:45:00,55.864999999999995,80.30000000000001,63.09,37.0
2019-12-19 09:00:00,55.96,80.4,62.834999999999994,40.0
2019-12-19 09:15:00,55.765,80.2,61.96,46.0
2019-12-19 09:30:00,55.315,79.75,61.63,45.0
2019-12-19 09:45:00,55.4,79.8,61.12,44.0
2019-12-19 10:00:00,44.31,68.1,53.64,33.0
2019-12-19 10:15:00,33.96,56.1,40.58,30.0
2019-12-19 10:30:00,25.04,45.0,31.01,27.0
2019-12-19 10:45:00,31.0,52.5,37.58,29.0
2019-12-19 11:00:00,30.12,51.4,37.07,33.0
2019-12-19 11:15:00,35.32,57.75,41.37,38.0
2019-12-19 11:30:00,32.755,54.7,37.49,38.0
2019-12-19 11:45:00,28.96,50.0,34.519999999999996,32.0
2019-12-19 12:00:00,25.6,45.7,30.71,29.0
2019-12-19 12:15:00,28.53,49.4,35.325,31.0
2019-12-19 12:30:00,37.22,60.0,44.29,43.0
2019-12-19 12:45:00,33.37,55.4,39.644999999999996,40.0
2019-12-19 13:00:00,38.44,61.4,46.364999999999995,43.0
2019-12-19 13:15:00,41.89,65.4,48.3,45.0
2019-12-19 13:30:00,38.55,61.5,47.13,41.0
2019-12-19 13:45:00,36.94,59.7,44.285,38.0
2019-12-19 14:00:00,33.12,55.1,40.72,34.0
2019-12-19 14:15:00,42.66,66.2,50.8,45.0
2019-12-19 14:30:00,47.5,71.6,54.28,49.0
2019-12-19 14:45:00,50.63,74.9,56.17,49.0
2019-12-19 15:00:00,47.54,71.6,53.99,50.0
2019-12-19 15:15:00,55.86,80.3,59.9,61.3
2019-12-19 15:30:00,57.87,82.3,64.94,72.0
2019-12-19 15:45:00,61.69,86.0,71.19,78.3
2019-12-19 16:00:00,63.545,87.80000000000001,74.27,79.2
2019-12-19 16:15:00,64.69,88.9,77.17,81.0
2019-12-19 16:30:00,66.775,90.85,77.28,79.2
2019-12-19 16:45:00,69.85,93.65,83.435,82.8
2019-12-19 17:00:00,69.01,92.9,82.13499999999999,86.4
2019-12-19 17:15:00,63.88,88.1,77.59,85.5
2019-12-19 17:30:00,71.57,95.2,83.47999999999999,87.3
2019-12-19 17:45:00,66.21000000000001,90.35,79.18,86.4
2019-12-19 18:00:00,66.0,90.1,76.25,87.3
2019-12-19 18:15:00,62.995,87.30000000000001,72.96,84.6
2019-12-19 18:30:00,61.51,85.9,69.04,83.7
2019-12-19 18:45:00,65.54499999999999,89.7,83.195,89.1
2019-12-19 19:00:00,67.6,91.6,88.66499999999999,90.9
2019-12-19 19:15:00,82.48,104.5,109.38,87.3
2019-12-19 19:30:00,63.54,87.8,78.16,78.3
2019-12-19 19:45:00,65.64,89.80000000000001,80.945,78.3
2019-12-19 20:00:00,63.6,87.9,75.64,72.0
2019-12-19 20:15:00,59.88,84.3,66.93,65.8
2019-12-19 20:30:00,59.04,83.5,64.88,64.0
2019-12-19 20:45:00,58.17,82.6,63.71,57.7
2019-12-19 21:00:00,56.269999999999996,80.7,62.54,55.0
2019-12-19 21:15:00,54.46,78.9,61.715,54.0
2019-12-19 21:30:00,52.83,77.2,61.11,50.0
2019-12-19 21:45:00,52.14,76.5,60.955,51.0
2019-12-19 22:00:00,52.15,76.5,60.445,50.0
2019-12-19 22:15:00,51.945,76.3,60.15,48.0
2019-12-19 22:30:00,51.37,75.7,60.595,49.0
2019-12-19 22:45:00,52.37,76.7,60.9,50.0
2019-12-19 23:00:00,53.11,77.5,60.394999999999996,48.0
2019-12-19 23:15:00,49.535,73.75,57.18,45.0
2019-12-19 23:30:00,48.06,72.2,55.52,44.0
2019-12-19 23:45:00,47.1,71.1,54.69,44.0
2019-12-20 00:00:00,48.17,72.3,56.14,45.0
2019-12-20 00:15:00,49.11,73.30000000000001,57.68,50.0
2019-12-20 00:30:00,55.36,79.8,60.345,57.7
2019-12-20 00:45:00,56.34,80.8,60.15,61.3
2019-12-20 01:00:00,56.605000000000004,81.0,59.43,64.0
2019-12-20 01:15:00,55.3,79.7,58.01,64.9
2019-12-20 01:30:00,54.38,78.8,57.59,64.0
2019-12-20 01:45:00,54.29,78.7,57.99,60.4
2019-12-20 02:00:00,53.03,77.4,57.71,54.0
2019-12-20 02:15:00,51.65,76.0,58.155,48.0
2019-12-20 02:30:00,47.7,71.8,56.05,42.0
2019-12-20 02:45:00,43.13,66.7,53.01,40.0
2019-12-20 03:00:00,41.13,64.5,51.08,38.0
2019-12-20 03:15:00,38.825,61.85,48.98,35.0
2019-12-20 03:30:00,36.96,59.7,46.26,34.0
2019-12-20 03:45:00,35.455,57.9,45.47,34.0
2019-12-20 04:00:00,40.185,63.4,47.92,36.0
2019-12-20 04:15:00,40.49,63.8,49.92,40.0
2019-12-20 04:30:00,46.04,70.0,54.43,43.0
2019-12-20 04:45:00,48.23,72.3,57.5,44.0
2019-12-20 05:00:00,51.31,75.6,59.69,44.0
2019-12-20 05:15:00,51.27,75.6,60.62,44.0
2019-12-20 05:30:00,50.075,74.3,59.375,41.0
2019-12-20 05:45:00,47.215,71.25,56.21,40.0
2019-12-20 06:00:00,45.545,69.45,54.82,36.0
2019-12-20 06:15:00,48.44,72.55000000000001,56.89,41.0
2019-12-20 06:30:00,51.379999999999995,75.7,58.07,44.0
2019-12-20 06:45:00,110.14500000000001,124.6,130.475,99.8
2019-12-20 07:00:00,161.215,152.0,182.47,252.2
2019-12-20 07:15:00,63.12,87.4,69.53999999999999,55.9
2019-12-20 07:30:00,62.355000000000004,86.69999999999999,69.97,58.6
2019-12-20 07:45:00,62.48,86.8,68.45,64.0
2019-12-20 08:00:00,62.415,86.75,69.18,53.0
2019-12-20 08:15:00,61.78,86.1,68.13,51.0
2019-12-20 08:30:00,62.565,86.9,67.11,49.0
2019-12-20 08:45:00,56.05,80.5,63.21,49.0
2019-12-20 09:00:00,53.97,78.4,61.510000000000005,46.0
2019-12-20 09:15:00,54.54,78.9,61.59,53.0
2019-12-20 09:30:00,55.33,79.8,60.93,52.0
2019-12-20 09:45:00,58.16,82.6,61.18,53.0
2019-12-20 10:00:00,55.72,80.1,60.31,55.0
2019-12-20 10:15:00,57.25,81.7,60.2,51.0
2019-12-20 10:30:00,59.47,83.9,60.584999999999994,55.0
2019-12-20 10:45:00,57.67,82.1,60.725,57.7
2019-12-20 11:00:00,58.325,82.75,61.65,60.4
2019-12-20 11:15:00,58.62,83.0,62.43,68.4
2019-12-20 11:30:00,62.19,86.5,63.32,72.9
2019-12-20 11:45:00,56.58,81.0,58.965,65.8
2019-12-20 12:00:00,57.21,81.6,60.935,64.0
2019-12-20 12:15:00,58.89,83.35,60.765,61.3
2019-12-20 12:30:00,61.6,86.0,61.870000000000005,57.7
2019-12-20 12:45:00,60.515,84.94999999999999,61.55,57.7
2019-12-20 13:00:00,59.34,83.75,61.47,57.7
2019-12-20 13:15:00,57.35,81.8,59.879999999999995,58.6
2019-12-20 13:30:00,56.65,81.1,59.6,60.4
2019-12-20 13:45:00,58.285,82.75,59.09,57.7
2019-12-20 14:00:00,57.655,82.1,59.49,64.0
2019-12-20 14:15:00,57.255,81.7,59.48,55.9
2019-12-20 14:30:00,56.17,80.6,59.150000000000006,58.6
2019-12-20 14:45:00,57.075,81.55000000000001,60.36,59.5
2019-12-20 15:00:00,58.15,82.6,61.71,56.8
2019-12-20 15:15:00,58.685,83.1,62.35,58.6
2019-12-20 15:30:00,60.22,84.6,64.28,63.1
2019-12-20 15:45:00,60.26,84.7,64.21000000000001,58.6
2019-12-20 16:00:00,60.85,85.2,64.61,63.1
2019-12-20 16:15:00,63.05,87.4,65.15,61.3
2019-12-20 16:30:00,63.62,87.9,67.86500000000001,62.2
2019-12-20 16:45:00,61.81,86.2,66.055,62.2
2019-12-20 17:00:00,60.78,85.15,65.58,62.2
2019-12-20 17:15:00,60.34,84.7,64.83,61.3
2019-12-20 17:30:00,59.45,83.9,63.47,63.1
2019-12-20 17:45:00,60.0,84.4,63.96,61.3
2019-12-20 18:00:00,63.085,87.4,64.12,60.4
2019-12-20 18:15:00,59.42,83.8,61.79,60.4
2019-12-20 18:30:00,59.8,84.2,63.574999999999996,63.1
2019-12-20 18:45:00,65.99,90.1,81.42,76.5
2019-12-20 19:00:00,69.86,93.69999999999999,88.05,90.9
2019-12-20 19:15:00,66.005,90.15,77.97,66.7
2019-12-20 19:30:00,65.11,89.3,75.205,68.4
2019-12-20 19:45:00,66.26,90.4,77.75,70.2
2019-12-20 20:00:00,64.67,88.9,76.31,70.2
2019-12-20 20:15:00,65.05,89.2,81.24000000000001,74.7
2019-12-20 20:30:00,63.95,88.2,74.595,67.6
2019-12-20 20:45:00,63.42,87.69999999999999,73.96,66.7
2019-12-20 21:00:00,61.935,86.30000000000001,70.155,58.6
2019-12-20 21:15:00,61.045,85.4,67.59,56.8
2019-12-20 21:30:00,60.955,85.35,67.405,55.0
2019-12-20 21:45:00,60.260000000000005,84.65,66.63,55.0
2019-12-20 22:00:00,59.21,83.6,65.93,56.8
2019-12-20 22:15:00,58.13,82.6,62.935,54.0
2019-12-20 22:30:00,56.3,80.7,61.35,49.0
2019-12-20 22:45:00,55.885000000000005,80.30000000000001,61.035,51.0
2019-12-20 23:00:00,54.71,79.1,60.18,49.0
2019-12-20 23:15:00,53.51,77.9,59.27,47.0
2019-12-20 23:30:00,51.629999999999995,75.9,58.85,48.0
2019-12-20 23:45:00,50.519999999999996,74.80000000000001,58.42,47.0
2019-12-21 00:00:00,51.974999999999994,76.3,58.46,46.0
